"","Princeton University","Harvard University","University of Chicago","Yale University","Stanford University","Columbia University in the City of New York","Massachusetts Institute of Technology","Duke University","University of Pennsylvania","Johns Hopkins University","Dartmouth College","California Institute of Technology","Northwestern University","Brown University","Cornell University","Rice University","University of Notre Dame","Vanderbilt University","Washington University in St Louis","Emory University","Georgetown University","University of California-Berkeley","University of Southern California","Carnegie Mellon University","University of California-Los Angeles","The University of Virginia's College at Wise","Tufts University","Wake Forest University","University of Michigan-Ann Arbor","University of North Carolina at Chapel Hill","Boston College","University of Rochester","College of William and Mary","Brandeis University","California Institute of Technology","New York University","Case Western Reserve University","University of California-Santa Barbara","Boston University","Northeastern University","Rensselaer Polytechnic Institute","Tulane University of Louisiana","University of California-Irvine","Lehigh University","University of Miami","University of California-Hastings College of Law","University of California-San Diego","University of Illinois at Urbana-Champaign","University of Wisconsin-Madison","Pepperdine University","University of Florida","Villanova University","University of Washington-Seattle Campus","George Washington University","Southern Methodist University","University of Georgia","Fordham University","Syracuse University","University of Connecticut","Worcester Polytechnic Institute","University of Maryland-College Park","Clemson University","Yeshiva University","Brigham Young University-Provo","University of Pittsburgh-Bradford","Rutgers University-New Brunswick","Baylor University","Stevens Institute of Technology","University of Minnesota-Twin Cities","American University","Clark University","Texas A & M University-College Station","University of Massachusetts-Amherst","Bryant & Stratton College-Virginia Beach","University of Delaware","Miami University-Oxford","University of California-Santa Cruz","Colorado School of Mines","Michigan State University","Texas Christian University","University of Iowa","Marquette University","University of Denver","University of San Diego","University of Tulsa","Indiana University-Bloomington","Florida State University","University of Vermont","North Carolina State University at Raleigh","University of Colorado Boulder","Drexel University","Saint Louis University","Auburn University","Loyola University Chicago","SUNY College of Environmental Science and Forestry","Illinois Institute of Technology","University of Oregon","University of Alabama at Birmingham","The University of Tennessee-Chattanooga","Rochester Institute of Technology","University of San Francisco","University of New Hampshire-School of Law","University of North Carolina at Asheville","Iowa State University","University of Dayton","University of the Pacific","University of Utah","University of Mississippi","University of Nebraska-Lincoln","University of Oklahoma-Health Sciences Center","Michigan Technological University","Seton Hall University","Temple University","University of Kansas","University of California-Riverside","University of St Thomas","University of St Thomas","University of St Thomas","University of St Thomas","DePaul University","Duquesne University","Howard University","University of Arizona","Catholic University of America","Clarkson University","Arizona State University-Tempe","Colorado State University-Fort Collins","Imagine-Paul Mitchell Partner School","Hofstra University","University of Kentucky","Kansas State University","Mercer University","New Jersey Institute of Technology","University of Arkansas","University of Mississippi","Rutgers University-Newark","University of Cincinnati-Main Campus","George Mason University","Oregon State University","Washington State University","Adelphi University","San Diego State University","Sofia University","Saint John Fisher College","Illinois State University","Immaculata University","University of La Verne","Northwestern Oklahoma State University","University of California-Berkeley","University of Illinois at Chicago","University of Massachusetts-Lowell","Seattle Pacific University","University of Rhode Island","University of Alabama at Birmingham","University of Maryland-Baltimore County","University of North Florida","Biola University","Virginia Commonwealth University","Maryville University of Saint Louis","Missouri University of Science and Technology","Saint Johns University","Union University","Edgewood College","Florida Institute of Technology","University of Idaho","University of Louisville","University of Wyoming","Ball State University","Lipscomb University","Mississippi State University","Montclair State University","Texas Tech University","University of Central Florida","University of New Mexico-Gallup Campus","Andrews University","Azusa Pacific University","University of Maine","West Virginia University","Robert Morris University","Suffolk University","University of Hartford","Athens State University","North Dakota State University-Main Campus","Alabama State University","University of Houston","Western Michigan University","Bowling Green State University-Firelands","Lesley University","Indiana University-Purdue University-Indianapolis","University of Alabama in Huntsville","University of Colorado Denver/Anschutz Medical Campus","University of Nevada-Reno","Central Michigan University","Louisiana Tech University","South Dakota State University","University of North Dakota","University of South Dakota","California State University-Fullerton","University of Alaska Fairbanks","University of North Carolina at Charlotte","East Carolina University","Montana State University","Old Dominion University","University of Missouri-Kansas City","Ashland University","Dallas Baptist University","Northern Illinois University","Nova Southeastern University","Southern Illinois University-Carbondale","University of Montevallo","Benedictine University","Gardner-Webb University","Shenandoah University","Tennessee Technological University","University of Southern Mississippi","Utah State University","California State University-Fresno","New Mexico State University-Dona Ana","University of Massachusetts-Boston","University of Massachusetts-Dartmouth","University of Missouri-St Louis","University of North Carolina at Greensboro"
"State","NJ","MA","IL","CT","CA","NY","MA","NC","PA","MD","NH","CA","IL","RI","NY","TX","IN","TN","MO","GA","DC","CA","CA","PA","CA","VA","MA","NC","MI","NC","MA","NY","VA","MA","CA","NY","OH","CA","MA","MA","NY","LA","CA","PA","FL","CA","CA","IL","WI","CA","FL","PA","WA","DC","TX","GA","NY","NY","CT","MA","MD","SC","NY","UT","PA","NJ","TX","NJ","MN","DC","MA","TX","MA","VA","DE","OH","CA","CO","MI","TX","IA","WI","CO","CA","OK","IN","FL","VT","NC","CO","PA","MO","AL","IL","NY","IL","OR","AL","TN","NY","CA","NH","NC","IA","OH","CA","UT","MS","NE","OK","MI","NJ","PA","KS","CA","MN","MN","TX","TX","IL","PA","DC","AZ","DC","NY","AZ","CO","AR","NY","KY","KS","GA","NJ","AR","MS","NJ","OH","VA","OR","WA","NY","CA","CA","NY","IL","PA","CA","OK","CA","IL","MA","WA","RI","AL","MD","FL","CA","VA","MO","MO","MN","TN","WI","FL","ID","KY","WY","IN","TN","MS","NJ","TX","FL","NM","MI","CA","ME","WV","PA","MA","CT","AL","ND","AL","TX","MI","OH","MA","IN","AL","CO","NV","MI","LA","SD","ND","SD","CA","AK","NC","NC","MT","VA","MO","OH","TX","IL","FL","IL","AL","IL","NC","VA","TN","MS","UT","CA","NM","MA","MA","MO","NC"
"Rank","  1","  2","  3","  4","  5","  6","  7","  8","  9"," 10"," 11"," 12"," 13"," 14"," 15"," 16"," 17"," 18"," 19"," 20"," 21"," 22"," 23"," 24"," 25"," 26"," 27"," 28"," 29"," 30"," 31"," 32"," 33"," 34"," 35"," 36"," 37"," 38"," 39"," 40"," 41"," 42"," 43"," 44"," 45"," 46"," 47"," 48"," 49"," 50"," 51"," 52"," 53"," 54"," 55"," 56"," 57"," 58"," 59"," 60"," 61"," 62"," 63"," 64"," 65"," 66"," 67"," 68"," 69"," 70"," 71"," 72"," 73"," 74"," 75"," 76"," 77"," 78"," 79"," 80"," 81"," 82"," 83"," 84"," 85"," 86"," 87"," 88"," 89"," 90"," 91"," 92"," 93"," 94"," 95"," 96"," 97"," 98"," 99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","116","116","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220"
"Name","Princeton University","Harvard University","University of Chicago","Yale University","Stanford University","Columbia University in the City of New York","Massachusetts Institute of Technology","Duke University","University of Pennsylvania","Johns Hopkins University","Dartmouth College","California Institute of Technology","Northwestern University","Brown University","Cornell University","Rice University","University of Notre Dame","Vanderbilt University","Washington University in St Louis","Emory University","Georgetown University","University of California-Berkeley","University of Southern California","Carnegie Mellon University","University of California-Los Angeles","The University of Virginia's College at Wise","Tufts University","Wake Forest University","University of Michigan-Ann Arbor","University of North Carolina at Chapel Hill","Boston College","University of Rochester","College of William and Mary","Brandeis University","California Institute of Technology","New York University","Case Western Reserve University","University of California-Santa Barbara","Boston University","Northeastern University","Rensselaer Polytechnic Institute","Tulane University of Louisiana","University of California-Irvine","Lehigh University","University of Miami","University of California-Hastings College of Law","University of California-San Diego","University of Illinois at Urbana-Champaign","University of Wisconsin-Madison","Pepperdine University","University of Florida","Villanova University","University of Washington-Seattle Campus","George Washington University","Southern Methodist University","University of Georgia","Fordham University","Syracuse University","University of Connecticut","Worcester Polytechnic Institute","University of Maryland-College Park","Clemson University","Yeshiva University","Brigham Young University-Provo","University of Pittsburgh-Bradford","Rutgers University-New Brunswick","Baylor University","Stevens Institute of Technology","University of Minnesota-Twin Cities","American University","Clark University","Texas A & M University-College Station","University of Massachusetts-Amherst","Bryant & Stratton College-Virginia Beach","University of Delaware","Miami University-Oxford","University of California-Santa Cruz","Colorado School of Mines","Michigan State University","Texas Christian University","University of Iowa","Marquette University","University of Denver","University of San Diego","University of Tulsa","Indiana University-Bloomington","Florida State University","University of Vermont","North Carolina State University at Raleigh","University of Colorado Boulder","Drexel University","Saint Louis University","Auburn University","Loyola University Chicago","SUNY College of Environmental Science and Forestry","Illinois Institute of Technology","University of Oregon","University of Alabama at Birmingham","The University of Tennessee-Chattanooga","Rochester Institute of Technology","University of San Francisco","University of New Hampshire-School of Law","University of North Carolina at Asheville","Iowa State University","University of Dayton","University of the Pacific","University of Utah","University of Mississippi","University of Nebraska-Lincoln","University of Oklahoma-Health Sciences Center","Michigan Technological University","Seton Hall University","Temple University","University of Kansas","University of California-Riverside","University of St Thomas","University of St Thomas","University of St Thomas","University of St Thomas","DePaul University","Duquesne University","Howard University","University of Arizona","Catholic University of America","Clarkson University","Arizona State University-Tempe","Colorado State University-Fort Collins","Imagine-Paul Mitchell Partner School","Hofstra University","University of Kentucky","Kansas State University","Mercer University","New Jersey Institute of Technology","University of Arkansas","University of Mississippi","Rutgers University-Newark","University of Cincinnati-Main Campus","George Mason University","Oregon State University","Washington State University","Adelphi University","San Diego State University","Sofia University","Saint John Fisher College","Illinois State University","Immaculata University","University of La Verne","Northwestern Oklahoma State University","University of California-Berkeley","University of Illinois at Chicago","University of Massachusetts-Lowell","Seattle Pacific University","University of Rhode Island","University of Alabama at Birmingham","University of Maryland-Baltimore County","University of North Florida","Biola University","Virginia Commonwealth University","Maryville University of Saint Louis","Missouri University of Science and Technology","Saint Johns University","Union University","Edgewood College","Florida Institute of Technology","University of Idaho","University of Louisville","University of Wyoming","Ball State University","Lipscomb University","Mississippi State University","Montclair State University","Texas Tech University","University of Central Florida","University of New Mexico-Gallup Campus","Andrews University","Azusa Pacific University","University of Maine","West Virginia University","Robert Morris University","Suffolk University","University of Hartford","Athens State University","North Dakota State University-Main Campus","Alabama State University","University of Houston","Western Michigan University","Bowling Green State University-Firelands","Lesley University","Indiana University-Purdue University-Indianapolis","University of Alabama in Huntsville","University of Colorado Denver/Anschutz Medical Campus","University of Nevada-Reno","Central Michigan University","Louisiana Tech University","South Dakota State University","University of North Dakota","University of South Dakota","California State University-Fullerton","University of Alaska Fairbanks","University of North Carolina at Charlotte","East Carolina University","Montana State University","Old Dominion University","University of Missouri-Kansas City","Ashland University","Dallas Baptist University","Northern Illinois University","Nova Southeastern University","Southern Illinois University-Carbondale","University of Montevallo","Benedictine University","Gardner-Webb University","Shenandoah University","Tennessee Technological University","University of Southern Mississippi","Utah State University","California State University-Fresno","New Mexico State University-Dona Ana","University of Massachusetts-Boston","University of Massachusetts-Dartmouth","University of Missouri-St Louis","University of North Carolina at Greensboro"
"Tuition.and.fees.x","$45,320 ","$47,074 ","$52,491 ","$49,480 ","$47,940 ","$55,056 ","$48,452 ","$51,265 ","$51,464 ","$50,410 ","$51,438 ","$47,577 ","$50,855 ","$51,367 ","$50,953 ","$43,918 ","$49,685 ","$45,610 ","$49,770 ","$47,954 ","$50,547 ","$40,191 ","$52,217 ","$52,040 ","$39,518 ","$45,066 ","$52,430 ","$49,308 ","$43,476 ","$33,916 ","$51,296 ","$50,142 ","$41,718 ","$51,570 ","$32,404 ","$49,062 ","$46,006 ","$40,704 ","$50,240 ","$47,655 ","$50,797 ","$51,010 ","$39,458 ","$48,320 ","$47,004 ","$40,728 ","$41,387 ","$31,320 ","$32,738 ","$50,022 ","$28,666 ","$49,280 ","$34,791 ","$51,950 ","$50,358 ","$29,844 ","$47,317 ","$45,022 ","$35,858 ","$46,994 ","$32,045 ","$32,796 ","$40,670 ","$5,300 ","$29,758 ","$30,023 ","$42,006 ","$48,838 ","$22,210 ","$44,853 ","$43,150 ","$28,768 ","$30,123 ","$29,371 ","$31,420 ","$31,592 ","$40,241 ","$34,828 ","$39,090 ","$42,670 ","$28,413 ","$38,470 ","$46,362 ","$46,140 ","$38,796 ","$34,246 ","$24,673 ","$40,364 ","$26,399 ","$35,079 ","$51,030 ","$40,726 ","$28,840 ","$41,384 ","$17,620 ","$45,214 ","$33,442 ","$26,950 ","$30,858 ","$38,568 ","$44,494 ","$31,424 ","$31,282 ","$21,483 ","$40,940 ","$44,588 ","$27,039 ","$25,892 ","$23,148 ","$21,451 ","$30,968 ","$39,258 ","$25,994 ","$25,932 ","$40,263 ","$39,594 ","$39,594 ","$39,594 ","$39,594 ","$37,626 ","$35,062 ","$24,908 ","$30,025 ","$42,536 ","$46,132 ","$25,458 ","$28,374 ","$45,535 ","$42,160 ","$26,334 ","$23,429 ","$35,130 ","$30,326 ","$23,168 ","$22,012 ","$29,480 ","$26,334 ","$32,582 ","$28,846 ","$25,673 ","$34,034 ","$18,244 ","$21,208 ","$31,880 ","$20,886 ","$35,210 ","$39,900 ","$20,978 ","$39,944 ","$26,526 ","$29,125 ","$38,940 ","$28,852 ","$17,654 ","$24,492 ","$17,325 ","$36,696 ","$31,608 ","$27,958 ","$26,152 ","$39,460 ","$30,420 ","$27,530 ","$40,446 ","$22,040 ","$24,626 ","$16,215 ","$25,428 ","$29,756 ","$20,142 ","$20,318 ","$22,861 ","$22,467 ","$21,302 ","$27,684 ","$36,120 ","$29,498 ","$21,432 ","$28,250 ","$35,578 ","$37,790 ","$18,376 ","$19,790 ","$42,772 ","$25,410 ","$25,713 ","$18,332 ","$25,750 ","$29,791 ","$20,622 ","$29,334 ","$21,052 ","$23,670 ","$25,851 ","$11,403 ","$18,899 ","$11,688 ","$17,596 ","$22,469 ","$20,193 ","$22,904 ","$23,042 ","$27,028 ","$22,714 ","$20,392 ","$26,180 ","$23,799 ","$27,660 ","$27,130 ","$24,562 ","$32,170 ","$29,850 ","$31,322 ","$24,800 ","$16,094 ","$19,772 ","$17,209 ","$21,234 ","$32,023 ","$19,270 ","$26,277 ","$21,595 "
"City","Princeton","Cambridge","Chicago","New Haven","Stanford","New York","Cambridge","Durham","Philadelphia","Baltimore","Hanover","Pasadena","Evanston","Providence","Ithaca","Houston","Notre Dame","Nashville","Saint Louis","Atlanta","Washington","Berkeley","Los Angeles","Pittsburgh","Los Angeles","Wise","Medford","Winston-Salem","Ann Arbor","Chapel Hill","Chestnut Hill","Rochester","Williamsburg","Waltham","Pasadena","New York","Cleveland","Santa Barbara","Boston","Boston","Troy","New Orleans","Irvine","Bethlehem","Coral Gables","San Francisco","La Jolla","Champaign","Madison","Malibu","Gainesville","Villanova","Seattle","Washington","Dallas","Athens","Bronx","Syracuse","Storrs","Worcester","College Park","Clemson","New York","Provo","Bradford","New Brunswick","Waco","Hoboken","Minneapolis","Washington","Worcester","College Station","Amherst","Virginia Beach","Newark","Oxford","Santa Cruz","Golden","East Lansing","Fort Worth","Iowa City","Milwaukee","Denver","San Diego","Tulsa","Bloomington","Tallahassee","Burlington","Raleigh","Boulder","Philadelphia","Saint Louis","Auburn","Chicago","Syracuse","Chicago","Eugene","Birmingham","Chattanooga","Rochester","San Francisco","Concord","Asheville","Ames","Dayton","Stockton","Salt Lake City","University","Lincoln","Oklahoma City","Houghton","South Orange","Philadelphia","Lawrence","Riverside","Saint Paul","Saint Paul","Houston","Houston","Chicago","Pittsburgh","Washington","Tucson","Washington","Potsdam","Tempe","Fort Collins","North Little Rock","Hempstead","Lexington","Manhattan","Macon","Newark","Fayetteville","University","Newark","Cincinnati","Fairfax","Corvallis","Pullman","Garden City","San Diego","Palo Alto","Rochester","Normal","Immaculata","La Verne","Alva","Berkeley","Chicago","Lowell","Seattle","Kingston","Birmingham","Baltimore","Jacksonville","La Mirada","Richmond","Saint Louis","Rolla","Collegeville","Jackson","Madison","Melbourne","Moscow","Louisville","Laramie","Muncie","Nashville","Mississippi State","Montclair","Lubbock","Orlando","Gallup","Berrien Springs","Azusa","Orono","Morgantown","Moon Township","Boston","West Hartford","Athens","Fargo","Montgomery","Houston","Kalamazoo","Huron","Cambridge","Indianapolis","Huntsville","Denver","Reno","Mount Pleasant","Ruston","Brookings","Grand Forks","Vermillion","Fullerton","Fairbanks","Charlotte","Greenville","Bozeman","Norfolk","Kansas City","Ashland","Dallas","Dekalb","Fort Lauderdale","Carbondale","Montevallo","Lisle","Boiling Springs","Winchester","Cookeville","Hattiesburg","Logan","Fresno","Las Cruces","Boston","North Dartmouth","Saint Louis","Greensboro"
"Zip","08544-0070","2138","60637","6520","94305","10027","02139-4307","27708","19104-6303","21218-2688","03755-3529","91125","60208","2912","14853","77005-1827","46556","37240","63130-4899","30322","20057-0001","94720","90089","15213-3890","90095-1405","24293-4400","02155-5555","27106","48109","27599","2467","14627-0011","23187-8795","02454-9110","91125","10012-1091","44106","93106","2215","02115-5005","12180-3590","70118-5698","92697","18015","33146","94102-4978","92093","61820-5711","53706-1380","90263","32611","19085-1699","98195-4550","20052","75275-0221","30602","10458","13244","6269","01609-2280","20742","29634","10033-3299","84602","16701","08901-1281","76798","07030-5991","55455-0213","20016-8001","01610-1477","77843-1248","1003","23462","19716","45056","95064-1011","80401","48824-1046","76129","52242-1316","53233","80208","92110-2492","74104-3189","47405-7000","32306-1037","05405-0160","27695-7001","80309-0017","19104","63103-2097","36849","60660","13210","60616","97403","35294-0110","37403-2598","14623-5603","94117-1080","03301-4197","28804-8510","50011-2103","45469","95211-0197","84112-9008","38677-1848","68588","73117-1221","49931-1295","07079-2697","19122-6096","66045","92521","55105-1078","55105-1078","77006-4696","77006-4696","60604","15282","20059-0001","85721-0066","20064","13699","85287","80523-0100","72117","11549","40506-0032","66506","31207","7102","72701","38677-1848","7102","45221-0063","22030-4444","97331","99164-5910","11530-0701","92182","94303","14618-3597","61790-1000","19345","91750-4401","73717-2799","94720","60607","01854-5104","98119-1997","2881","35294-0110","21250","32224-7699","90639-0001","23284-2512","63141-7299","65409","56321","38305-3697","53711-1997","32901-6975","83844-2282","40292-0001","82071","47306","37204-3951","39762","07043-1624","79409-5005","32816","87301","49104","91702-7000","4469","26506","15108-1189","02108-2770","06117-1599","35611","58108-6050","36104-0271","77204-2018","49008-5200","44839-9791","02138-2790","46202-5143","35899","80217-3364","89557","48859","71272","57007-1898","58202-8193","57069-2390","92831-3599","99775-7500","28223-0001","27858-4353","59717","23529","64110","44805","75211-9299","60115-2828","33314-7796","62901-4512","35115-6000","60532-0900","28017-0997","22601-5195","38505-0001","39406-0001","84322-1400","93740","88011","02125-3393","02747-2300","63121-4400","27402-6170"
"URL","www.princeton.edu","www.harvard.edu","WWW.UCHICAGO.EDU","www.yale.edu","www.stanford.edu/","www.columbia.edu","web.mit.edu/","WWW.DUKE.EDU","www.upenn.edu","www.jhu.edu","www.dartmouth.edu","www.caltech.edu","www.northwestern.edu","www.brown.edu","www.cornell.edu","www.rice.edu","www.nd.edu","www.vanderbilt.edu","www.wustl.edu","www.emory.edu","www.georgetown.edu","www.berkeley.edu","www.usc.edu/","www.cmu.edu/","www.ucla.edu/","https://www.uvawise.edu/","www.tufts.edu","www.wfu.edu","www.umich.edu","www.unc.edu","www.bc.edu","www.rochester.edu","www.wm.edu","www.brandeis.edu/","www.caltech.edu","www.nyu.edu","www.case.edu","www.ucsb.edu","www.bu.edu","www.northeastern.edu","www.rpi.edu","tulane.edu","www.uci.edu/","www.lehigh.edu","www.miami.edu/","www.uchastings.edu","www.ucsd.edu","www.illinois.edu/","www.wisc.edu","www.pepperdine.edu/","www.ufl.edu/","www.villanova.edu","www.washington.edu","www.gwu.edu","www.smu.edu","www.uga.edu","www.fordham.edu","https://www.syracuse.edu","uconn.edu/","https://www.wpi.edu/","www.umd.edu","www.clemson.edu","www.yu.edu","www.byu.edu","www.upb.pitt.edu/","newbrunswick.rutgers.edu/","www.baylor.edu","www.stevens.edu","https://twin-cities.umn.edu","WWW.AMERICAN.EDU","www.clarku.edu","www.tamu.edu","www.umass.edu","www.bryantstratton.edu","www.udel.edu/","miamioh.edu","www.ucsc.edu/","www.mines.edu","https://www.msu.edu","www.tcu.edu/","www.uiowa.edu","www.marquette.edu","www.du.edu","www.sandiego.edu","https://utulsa.edu","www.iub.edu","www.fsu.edu","www.uvm.edu","www.ncsu.edu","www.colorado.edu","www.drexel.edu","www.slu.edu","www.auburn.edu","www.luc.edu","www.esf.edu","web.iit.edu/","www.uoregon.edu","www.uab.edu","www.utc.edu","www.rit.edu/","https://www.usfca.edu","https://law.unh.edu","https://www.unca.edu","www.iastate.edu","https://www.udayton.edu","www.pacific.edu","www.utah.edu","www.olemiss.edu","www.unl.edu/","ouhsc.edu","www.mtu.edu","www.shu.edu/","www.temple.edu","www.ku.edu","WWW.UCR.EDU","www.stthomas.edu","www.stthomas.edu","www.stthom.edu","www.stthom.edu","https://www.depaul.edu","www.duq.edu","www.howard.edu","www.arizona.edu","https://www.catholic.edu","www.clarkson.edu","www.asu.edu/","www.colostate.edu","paulmitchell.edu/littlerock","www.hofstra.edu","www.uky.edu","www.k-state.edu","www.mercer.edu","www.njit.edu/","www.uark.edu","www.olemiss.edu","www.newark.rutgers.edu/","www.uc.edu","https://www2.gmu.edu/","oregonstate.edu","wsu.edu/","www.adelphi.edu/","www.sdsu.edu","www.sofia.edu","https://www.sjfc.edu","illinoisstate.edu/","www.immaculata.edu","www.laverne.edu/","www.nwosu.edu","www.berkeley.edu","www.uic.edu","www.uml.edu","www.spu.edu","web.uri.edu/","www.uab.edu","umbc.edu","www.unf.edu","https://www.biola.edu","www.vcu.edu/","www.maryville.edu","www.mst.edu/","www.csbsju.edu","www.uu.edu","www.edgewood.edu","www.fit.edu","www.uidaho.edu","www.louisville.edu","www.uwyo.edu","www.bsu.edu","www.lipscomb.edu","www.msstate.edu","www.montclair.edu","www.ttu.edu","www.ucf.edu/","www.gallup.unm.edu","www.andrews.edu","www.apu.edu","www.umaine.edu/","www.wvu.edu","www.rmu.edu","www.suffolk.edu","www.hartford.edu","www.athens.edu","https://www.ndsu.edu","www.alasu.edu","www.uh.edu/","https://wmich.edu/","www.firelands.bgsu.edu","www.lesley.edu","www.iupui.edu","www.uah.edu","www.ucdenver.edu/","www.unr.edu/","https://www.cmich.edu","www.latech.edu","https://www.sdstate.edu/","und.edu","WWW.USD.EDU","www.fullerton.edu","www.uaf.edu","www.uncc.edu","www.ecu.edu","www.montana.edu/","www.odu.edu","www.umkc.edu/","https://www.ashland.edu","https://www.dbu.edu","www.niu.edu","www.nova.edu","www.siu.edu","www.montevallo.edu","www.ben.edu","www.gardner-webb.edu","www.su.edu","www.tntech.edu","www.usm.edu","www.usu.edu","www.csufresno.edu","dacc.nmsu.edu/","www.umb.edu","www.umassd.edu","www.umsl.edu/","www.uncg.edu"
"Latitude","40.34873","42.37447","41.78799","41.31116","37.42943","40.80829","42.36010","36.00113","39.95093","39.32898","43.70412","34.13735","42.05036","41.82617","42.44720","29.71790","41.70306","36.14659","38.64793","33.79018","38.90881","37.87192","34.02128","40.44357","34.06889","36.97147","42.40846","36.13361","42.27592","35.91177","42.33621","43.12640","37.26949","42.36495","34.13735","40.72945","41.50742","34.41630","42.35112","42.33999","42.72998","29.94007","33.64843","40.60682","25.72126","37.78114","32.87660","40.10472","43.07541","34.03779","29.64629","40.03939","47.65538","38.89923","32.84525","33.95626","40.85935","43.04018","41.80910","42.27485","38.98818","34.67938","40.85061","40.25085","41.94342","40.49877","31.54896","40.74478","44.97285","38.93601","42.24999","30.61873","42.38600","36.82783","39.67958","39.50776","36.99558","39.75144","42.73212","32.70957","41.66193","43.03903","39.67800","32.77142","36.15232","39.16609","30.44076","44.47733","35.78511","40.00878","39.95522","38.63680","32.59938","42.00077","43.03477","41.83130","44.04515","33.50570","35.04825","43.08419","37.77556","43.20737","35.61707","42.02621","39.73955","37.98142","40.76248","34.36553","40.81760","35.47928","47.11866","40.74234","39.98055","38.95855","33.97246","44.94344","44.94344","29.73644","29.73644","41.87762","40.43589","38.92239","32.23267","38.93365","44.66272","33.41772","40.57480","34.78991","40.71596","38.03891","39.18865","32.83179","40.74200","36.07001","34.36553","40.73912","39.13116","38.82998","44.56395","46.73045","40.72144","32.77525","37.43033","43.11626","40.50940","40.02798","34.10086","36.79666","37.87192","41.87184","42.65286","47.65021","41.48469","33.50570","39.25669","30.27194","33.90620","37.54763","38.64477","37.95343","45.58008","35.67690","43.05706","28.06582","46.72741","38.21686","41.31177","40.20343","36.10469","33.45485","40.86041","33.58345","28.60216","35.50266","41.96386","34.13005","44.89926","39.63437","40.52041","42.35894","41.79859","34.80679","46.89313","32.36432","29.72039","42.28219","41.39752","42.38012","39.77295","34.72456","39.74515","39.54364","43.59120","32.52830","44.31748","47.92165","42.78602","33.88151","64.85756","35.30602","35.60719","45.66673","36.88642","39.03418","40.86176","32.71002","41.93387","26.07934","37.71419","33.10625","41.77757","35.24732","39.16606","36.17466","31.32661","41.74075","36.81448","32.35449","42.31288","41.62869","38.71031","36.06824"
